../../AVOS/data/annotations/train/0EeZIRDKYO4-000001379.jpg,99,115,196,201,needledriver
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001379.jpg,10,96,103,196,needledriver
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001517.jpg,265,0,457,130,hand
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001517.jpg,135,1,204,47,hand
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001517.jpg,42,46,144,129,needledriver
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001517.jpg,0,15,42,99,needledriver
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001655.jpg,327,1,477,190,hand
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001655.jpg,0,0,237,66,hand
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001655.jpg,84,37,201,145,needledriver
../../AVOS/data/annotations/train/0EeZIRDKYO4-000001655.jpg,0,27,84,93,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000000905.jpg,440,445,633,720,bovie
../../AVOS/data/annotations/train/0oxhRpSq850-000000905.jpg,460,1,637,435,forceps
../../AVOS/data/annotations/train/0oxhRpSq850-000000905.jpg,113,589,608,720,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000000905.jpg,0,1,236,424,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000000905.jpg,291,0,615,143,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001207.jpg,684,336,1280,500,bovie
../../AVOS/data/annotations/train/0oxhRpSq850-000001207.jpg,626,271,1166,707,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001207.jpg,0,131,372,708,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001207.jpg,142,385,680,712,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000001509.jpg,564,274,760,720,bovie
../../AVOS/data/annotations/train/0oxhRpSq850-000001509.jpg,236,359,876,720,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001509.jpg,1,1,461,320,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001509.jpg,1,24,672,227,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000001811.jpg,0,280,685,662,bovie
../../AVOS/data/annotations/train/0oxhRpSq850-000001811.jpg,0,280,692,707,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001811.jpg,340,1,736,102,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000001811.jpg,796,280,1160,718,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000001811.jpg,616,0,761,291,forceps
../../AVOS/data/annotations/train/0oxhRpSq850-000002113.jpg,344,514,964,707,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000002113.jpg,1,1,261,403,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000002113.jpg,5,101,650,388,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000002415.jpg,630,425,1267,708,bovie
../../AVOS/data/annotations/train/0oxhRpSq850-000002415.jpg,763,514,1266,707,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000002415.jpg,0,199,367,707,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000002415.jpg,294,485,558,720,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000002717.jpg,407,1,644,313,forceps
../../AVOS/data/annotations/train/0oxhRpSq850-000002717.jpg,55,472,665,720,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000003019.jpg,1,190,766,506,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000003019.jpg,0,409,244,720,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000003321.jpg,0,93,562,640,needledriver
../../AVOS/data/annotations/train/0oxhRpSq850-000003321.jpg,1134,188,1279,657,hand
../../AVOS/data/annotations/train/0oxhRpSq850-000003623.jpg,,,,,
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000440.jpg,287,25,585,282,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000440.jpg,1,27,205,331,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000587.jpg,443,28,636,157,needledriver
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000587.jpg,1,24,71,165,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000587.jpg,529,24,635,142,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000734.jpg,199,71,465,329,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000734.jpg,339,25,523,166,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000734.jpg,320,25,355,77,bovie
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000881.jpg,1,36,166,283,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000881.jpg,320,39,524,232,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000881.jpg,40,26,372,167,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000881.jpg,278,193,525,332,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000000881.jpg,1,25,238,217,needledriver
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001028.jpg,187,43,361,196,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001028.jpg,187,180,439,331,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001028.jpg,84,23,278,106,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001175.jpg,276,23,384,179,bovie
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001175.jpg,225,23,462,209,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001175.jpg,0,23,226,136,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001175.jpg,187,228,427,333,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001322.jpg,195,26,445,220,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001322.jpg,0,24,231,222,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001322.jpg,173,222,402,331,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001469.jpg,101,29,215,173,bovie
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001469.jpg,153,24,387,206,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001469.jpg,0,22,172,73,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001469.jpg,0,186,200,331,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001616.jpg,235,25,450,207,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001616.jpg,242,265,455,332,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001616.jpg,0,95,57,278,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001763.jpg,168,26,234,184,bovie
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001763.jpg,201,21,415,180,hand
../../AVOS/data/annotations/train/0sN_jPLnyIE-000001763.jpg,219,223,520,329,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000272.jpg,70,197,477,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000272.jpg,93,0,348,77,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000363.jpg,55,213,203,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000363.jpg,203,162,425,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000363.jpg,87,0,289,67,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000454.jpg,77,179,379,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000454.jpg,0,1,218,131,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000545.jpg,38,0,293,98,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000636.jpg,166,1,359,44,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000726.jpg,182,0,388,130,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000726.jpg,1,1,223,129,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000817.jpg,255,26,476,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000817.jpg,79,0,292,176,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000817.jpg,0,66,197,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000908.jpg,51,0,207,132,bovie
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000908.jpg,222,32,357,176,forceps
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000908.jpg,379,69,480,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000908.jpg,151,211,326,270,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000908.jpg,289,1,476,100,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000999.jpg,49,0,238,157,bovie
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000999.jpg,284,30,477,237,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000000999.jpg,189,177,463,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000001090.jpg,295,28,477,137,forceps
../../AVOS/data/annotations/train/0VMxXsqmxYg-000001090.jpg,270,0,476,208,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000001090.jpg,0,102,274,267,hand
../../AVOS/data/annotations/train/0VMxXsqmxYg-000001090.jpg,0,0,218,132,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000002081.jpg,247,329,1156,712,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000002081.jpg,235,0,810,197,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000002775.jpg,440,110,1140,492,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000002775.jpg,0,1,349,385,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000002775.jpg,411,84,842,313,forceps
../../AVOS/data/annotations/train/1dki4N24iP8-000003469.jpg,647,0,1272,337,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000003469.jpg,359,0,818,191,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000004163.jpg,502,114,1026,524,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000004163.jpg,54,1,485,372,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000004857.jpg,414,37,915,503,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000004857.jpg,54,263,651,712,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000005551.jpg,250,216,677,574,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000005551.jpg,486,82,837,367,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000006245.jpg,307,337,483,616,bovie
../../AVOS/data/annotations/train/1dki4N24iP8-000006245.jpg,261,374,454,597,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000006245.jpg,490,500,698,631,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000006245.jpg,501,471,620,574,forceps
../../AVOS/data/annotations/train/1dki4N24iP8-000006939.jpg,20,3,472,503,bovie
../../AVOS/data/annotations/train/1dki4N24iP8-000006939.jpg,408,193,841,521,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000006939.jpg,0,7,370,426,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000007633.jpg,172,126,1272,712,hand
../../AVOS/data/annotations/train/1dki4N24iP8-000008327.jpg,602,309,987,588,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000000932.jpg,1,113,278,189,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000000932.jpg,19,11,324,337,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000001243.jpg,174,169,377,357,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000001243.jpg,0,0,296,315,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000001243.jpg,350,313,447,357,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000001554.jpg,0,0,102,245,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000001865.jpg,1,97,147,164,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002176.jpg,107,102,225,295,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002176.jpg,0,2,187,108,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002176.jpg,3,199,261,357,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002176.jpg,193,2,444,161,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002487.jpg,185,133,321,301,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002487.jpg,184,141,477,357,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002487.jpg,0,5,201,200,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002487.jpg,192,2,476,143,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002798.jpg,117,241,193,357,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002798.jpg,176,42,476,357,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002798.jpg,1,12,133,307,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000002798.jpg,143,1,187,48,forceps
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003109.jpg,28,205,255,357,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003109.jpg,0,0,245,217,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003109.jpg,235,0,477,216,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003420.jpg,1,262,195,357,needledriver
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003420.jpg,0,1,214,242,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003420.jpg,176,1,476,309,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003731.jpg,216,1,477,280,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003731.jpg,1,122,183,299,hand
../../AVOS/data/annotations/train/1EBmECJP-Vk-000003731.jpg,31,1,166,144,forceps
../../AVOS/data/annotations/train/1gKMtSA6VCY-000001988.jpg,742,106,1271,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000001988.jpg,771,387,1280,550,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000002651.jpg,671,369,1272,662,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000002651.jpg,641,82,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000002651.jpg,1,244,661,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003314.jpg,669,279,1146,712,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003314.jpg,5,310,664,712,needledriver
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003314.jpg,659,409,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003314.jpg,0,279,168,667,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003977.jpg,451,149,1272,490,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000003977.jpg,552,5,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000004640.jpg,1044,109,1272,712,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000004640.jpg,1100,586,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000005303.jpg,494,393,1272,712,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000005303.jpg,921,74,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000005966.jpg,318,1,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000005966.jpg,0,196,355,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000005966.jpg,702,56,1279,539,bovie
../../AVOS/data/annotations/train/1gKMtSA6VCY-000006629.jpg,579,217,1272,712,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000007292.jpg,766,341,1272,711,hand
../../AVOS/data/annotations/train/1gKMtSA6VCY-000007955.jpg,0,115,1101,656,forceps
../../AVOS/data/annotations/train/1gKMtSA6VCY-000007955.jpg,908,14,1204,246,bovie
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,470,112,661,414,bovie
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,9,278,504,627,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,662,247,954,524,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,438,87,654,389,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,0,342,412,636,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000004031.jpg,0,86,205,369,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000005375.jpg,601,460,954,655,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000005375.jpg,0,400,278,489,forceps
../../AVOS/data/annotations/train/1PwQrgU2Lic-000005375.jpg,513,88,953,390,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000006719.jpg,471,158,878,408,bovie
../../AVOS/data/annotations/train/1PwQrgU2Lic-000006719.jpg,0,133,425,413,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000006719.jpg,0,113,153,396,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000006719.jpg,579,92,954,387,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000006719.jpg,500,394,954,634,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000008063.jpg,373,127,755,411,bovie
../../AVOS/data/annotations/train/1PwQrgU2Lic-000008063.jpg,504,82,954,325,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000008063.jpg,504,320,954,632,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000009407.jpg,0,88,248,436,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000009407.jpg,183,90,517,309,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000009407.jpg,464,90,721,266,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000009407.jpg,559,258,953,631,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000010751.jpg,415,94,590,429,bovie
../../AVOS/data/annotations/train/1PwQrgU2Lic-000010751.jpg,0,89,451,487,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000010751.jpg,413,92,818,367,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000010751.jpg,569,363,954,636,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000012095.jpg,3,435,224,640,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000012095.jpg,493,86,914,526,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000012095.jpg,601,481,954,629,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000013439.jpg,576,382,953,488,forceps
../../AVOS/data/annotations/train/1PwQrgU2Lic-000013439.jpg,622,88,954,397,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000013439.jpg,630,353,952,634,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000013439.jpg,865,108,954,278,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000013439.jpg,1,567,306,631,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000014783.jpg,668,97,954,399,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000014783.jpg,616,275,954,593,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000014783.jpg,1,440,432,635,hand
../../AVOS/data/annotations/train/1PwQrgU2Lic-000014783.jpg,1,208,79,493,needledriver
../../AVOS/data/annotations/train/1PwQrgU2Lic-000016127.jpg,470,161,901,499,hand
../../AVOS/data/annotations/train/2ekkzoZ_uns-000001904.jpg,0,122,145,240,hand
